N,age,FeH,Mini,Mf,logL,logT,logg,phase,G_EDR3,GBP_EDR3,GRP_EDR3,age_WD,disk_label
2.67836560564423e-06,13.0,-2.1,0.78230488,0.722,1.758,3.8211,2.775,4.0,0.297,0.48,-0.027,nan,2
2.7699233638927055e-06,13.0,-2.1,0.78234959,0.722,1.765,3.8129,2.735,4.0,0.282,0.478,-0.062,nan,2
2.7518527537146374e-06,13.0,-2.1,0.78239685,0.722,1.775,3.8035,2.688,4.0,0.264,0.477,-0.103,nan,2
2.4485676795094563e-06,13.0,-2.1,0.78244096,0.722,1.785,3.7947,2.643,4.0,0.244,0.472,-0.144,nan,2
1.8329622260167467e-06,13.0,-2.1,0.78247815,0.722,1.797,3.7856,2.594,4.0,0.22,0.464,-0.19,nan,2
1.2173567725173498e-06,13.0,-2.1,0.78250182,0.722,1.812,3.7769,2.544,4.0,0.188,0.447,-0.242,nan,2
8.041421530511064e-07,13.0,-2.1,0.78251857,0.722,1.825,3.7702,2.505,4.0,0.161,0.433,-0.284,nan,2
5.222406342304393e-07,13.0,-2.1,0.78252852,0.722,1.84,3.764,2.464,4.0,0.128,0.411,-0.332,nan,2
3.824945821648645e-07,13.0,-2.1,0.78253591,0.722,1.852,3.7592,2.434,4.0,0.102,0.395,-0.368,nan,2
2.963580069644593e-07,13.0,-2.1,0.78254122,0.722,1.867,3.7543,2.399,4.0,0.069,0.371,-0.412,nan,2
2.421461764235666e-07,13.0,-2.1,0.78254575,0.722,1.883,3.7494,2.363,4.0,0.033,0.344,-0.458,nan,2
1.776943334421935e-07,13.0,-2.1,0.78254926,0.722,1.906,3.7435,2.317,4.0,-0.019,0.303,-0.523,nan,2
1.16856612501784e-07,13.0,-2.1,0.78255165,0.722,1.929,3.7382,2.272,4.0,-0.072,0.261,-0.588,nan,2
6.987302603613114e-08,13.0,-2.1,0.78255314,0.722,1.956,3.7332,2.226,4.0,-0.134,0.209,-0.661,nan,2
4.8489470651616884e-08,13.0,-2.1,0.78255397,0.722,1.978,3.7298,2.189,7.0,-0.188,0.163,-0.722,nan,2
4.6682409631135044e-08,13.0,-2.1,0.78255475,0.722,2.01,3.7261,2.143,7.0,-0.263,0.096,-0.805,nan,2
4.6682409631135044e-08,13.0,-2.1,0.78255552,0.722,2.047,3.7224,2.092,7.0,-0.351,0.016,-0.901,nan,2
4.8489470658304354e-08,13.0,-2.1,0.7825563,0.722,2.084,3.7191,2.041,7.0,-0.442,-0.068,-1.0,nan,2
5.903065991992763e-08,13.0,-2.1,0.78255713,0.722,2.123,3.716,1.989,7.0,-0.535,-0.154,-1.1,nan,2
1.0059306334419742e-07,13.0,-2.1,0.78255826,0.722,2.157,3.7135,1.946,7.0,-0.617,-0.23,-1.188,nan,2
1.704660893669536e-07,13.0,-2.1,0.78256047,0.722,2.155,3.7139,1.949,7.0,-0.612,-0.226,-1.182,nan,2
7.646879874952111e-07,13.0,-2.1,0.78256392,0.722,2.143,3.7147,1.965,7.0,-0.583,-0.199,-1.151,nan,2
1.0827307266720153e-06,13.0,-2.1,0.78258586,0.723,2.153,3.7135,1.95,7.0,-0.605,-0.218,-1.176,nan,2
1.0429753842749148e-06,13.0,-2.1,0.78259987,0.723,2.186,3.7109,1.907,7.0,-0.685,-0.292,-1.262,nan,2
1.1309190204891143e-06,13.0,-2.1,0.78262049,0.723,2.238,3.7073,1.84,7.0,-0.811,-0.409,-1.397,nan,2
9.64067053149749e-07,13.0,-2.1,0.78263742,0.723,2.28,3.7046,1.787,7.0,-0.913,-0.503,-1.505,nan,2
8.562457457369995e-07,13.0,-2.1,0.7826525,0.723,2.322,3.7021,1.735,7.0,-1.013,-0.597,-1.611,nan,2
7.592668044337657e-07,13.0,-2.1,0.78266585,0.723,2.363,3.6996,1.684,7.0,-1.113,-0.691,-1.718,nan,2
6.713231682195661e-07,13.0,-2.1,0.78267771,0.723,2.405,3.6972,1.633,7.0,-1.213,-0.784,-1.823,nan,2
5.924148370944007e-07,13.0,-2.1,0.78268814,0.723,2.446,3.6948,1.582,7.0,-1.313,-0.877,-1.929,nan,2
5.330830003332678e-07,13.0,-2.1,0.78269738,0.723,2.487,3.6925,1.532,7.0,-1.41,-0.968,-2.032,nan,2
4.882076517226147e-07,13.0,-2.1,0.78270584,0.723,2.529,3.6902,1.481,7.0,-1.509,-1.061,-2.137,nan,2
4.505605471805138e-07,13.0,-2.1,0.78271359,0.723,2.569,3.6879,1.431,7.0,-1.606,-1.151,-2.24,nan,2
4.201416867069654e-07,13.0,-2.1,0.7827208,0.723,2.61,3.6855,1.381,7.0,-1.704,-1.241,-2.344,nan,2
3.9695107030196924e-07,13.0,-2.1,0.78272754,0.723,2.651,3.6832,1.331,7.0,-1.801,-1.329,-2.45,nan,2
3.806875211443827e-07,13.0,-2.1,0.78273398,0.723,2.692,3.6809,1.281,7.0,-1.899,-1.416,-2.555,nan,2
3.6261691096631426e-07,13.0,-2.1,0.78274018,0.723,2.733,3.6786,1.231,7.0,-1.995,-1.501,-2.661,nan,2
3.3370393467204235e-07,13.0,-2.1,0.78274602,0.723,2.774,3.6762,1.18,7.0,-2.093,-1.586,-2.768,nan,2
2.8521446402042545e-07,13.0,-2.1,0.78275126,0.723,2.817,3.6738,1.128,7.0,-2.191,-1.671,-2.877,nan,2
2.3702617021001383e-07,13.0,-2.1,0.78275549,0.723,2.858,3.6714,1.077,7.0,-2.286,-1.751,-2.983,nan,2
2.029931876955017e-07,13.0,-2.1,0.78275913,0.723,2.898,3.669,1.026,7.0,-2.38,-1.83,-3.088,nan,2
1.8853669955839698e-07,13.0,-2.1,0.78276223,0.723,2.937,3.6667,0.979,7.0,-2.466,-1.9,-3.186,nan,2
1.758872724283991e-07,13.0,-2.1,0.78276539,0.723,2.977,3.6642,0.929,7.0,-2.556,-1.971,-3.289,nan,2
1.650449063188831e-07,13.0,-2.1,0.78276807,0.723,3.014,3.6619,0.883,7.0,-2.638,-2.034,-3.384,nan,2
8.97506972279939e-08,13.0,-2.1,0.78277087,0.723,3.056,3.6594,0.83,7.0,-2.729,-2.102,-3.491,nan,2
1.2649427123310396e-08,13.0,-2.1,0.78277105,0.723,3.062,3.659,0.823,7.0,-2.743,-2.112,-3.507,nan,2
1.2649427129997866e-08,13.0,-2.1,0.78277129,0.723,3.078,3.6579,0.802,7.0,-2.778,-2.138,-3.548,nan,2
1.0842366109516036e-08,13.0,-2.1,0.78277147,0.723,3.1,3.6566,0.775,7.0,-2.825,-2.176,-3.601,nan,2
1.2649427129997866e-08,13.0,-2.1,0.78277165,0.723,3.129,3.6547,0.739,7.0,-2.887,-2.226,-3.671,nan,2
1.957649435734496e-08,13.0,-2.1,0.78277189,0.723,3.166,3.6522,0.691,7.0,-2.967,-2.29,-3.763,nan,2
2.499767741879045e-08,13.0,-2.1,0.7827723,0.723,3.211,3.6491,0.635,7.0,-3.062,-2.365,-3.87,nan,2
1.4456488137104757e-08,13.0,-2.1,0.78277272,0.723,3.225,3.6455,0.606,8.0,-3.078,-2.362,-3.899,nan,2
5.421183061445488e-09,13.0,-2.1,0.78277278,0.721,2.999,3.6601,0.889,8.0,-2.594,-1.978,-3.348,nan,2
9.035305089034206e-09,13.0,-2.1,0.7827729,0.718,2.84,3.6702,1.087,8.0,-2.239,-1.699,-2.94,nan,2
1.4456488143792226e-08,13.0,-2.1,0.78277308,0.713,2.624,3.6839,1.354,8.0,-1.736,-1.266,-2.382,nan,2
1.957649435734496e-08,13.0,-2.1,0.78277338,0.706,2.628,3.6835,1.345,8.0,-1.744,-1.272,-2.391,nan,2
2.4997677425477917e-08,13.0,-2.1,0.78277373,0.697,2.704,3.6784,1.242,8.0,-1.924,-1.429,-2.59,nan,2
2.8912976287584452e-08,13.0,-2.1,0.78277421,0.686,2.891,3.6662,1.0,8.0,-2.351,-1.784,-3.072,nan,2
3.2225921487342826e-08,13.0,-2.1,0.78277469,0.673,3.06,3.6551,0.778,8.0,-2.719,-2.064,-3.499,nan,2
3.764710454210085e-08,13.0,-2.1,0.78277528,0.659,3.172,3.6476,0.628,8.0,-2.957,-2.253,-3.77,nan,2
1.9877671198550246e-08,13.0,-2.1,0.78277594,0.644,3.231,3.6435,0.542,8.0,-3.079,-2.346,-3.911,nan,2
0.00042752083294650954,13.0,-2.1,0.84765,0.55,-4.01921,3.6973,3.37194,10.0,14.7859,15.25213,14.15437,3.9,2
0.0010366449226462589,13.0,-2.1,0.87056,0.552,-4.07981,3.68327,3.31537,10.0,14.95409,15.45535,14.29164,4.725,2
0.0007979386817813516,13.0,-2.1,0.89347,0.554,-4.13201,3.67116,3.2665,10.0,15.09581,15.62759,14.40823,5.475,2
0.000960697914804977,13.0,-2.1,0.91638,0.556,-4.17716,3.66062,3.22393,10.0,15.21592,15.77435,14.50778,6.125,2
0.0009224204565333109,13.0,-2.1,0.93929,0.558,-4.21635,3.65151,3.18706,10.0,15.3158,15.89671,14.59125,6.7,2
0.0007120481067916451,13.0,-2.1,0.9622,0.56,-4.25099,3.6435,3.15455,10.0,15.40081,16.00135,14.6629,7.225,2
0.000859613147048049,13.0,-2.1,0.98511,0.562,-4.28249,3.63624,3.12505,10.0,15.47546,16.09333,14.72622,7.7,2
0.000664643102334637,13.0,-2.1,1.00802,0.564,-4.31208,3.62942,3.09731,10.0,15.54312,16.17627,14.7838,8.125,2
0.0008036236761482168,13.0,-2.1,1.03093,0.566,-4.33988,3.623,3.07119,10.0,15.6045,16.251,14.83605,8.5,2
0.0007750910983092287,13.0,-2.1,1.05384,0.568,-4.36721,3.61669,3.04546,10.0,15.66283,16.32176,14.88569,8.85,2
0.0006006423153978419,13.0,-2.1,1.07675,0.57,-4.39122,3.61118,3.02296,10.0,15.7128,16.382,14.9285,9.15,2
0.0007278008286500625,13.0,-2.1,1.09966,0.572,-4.41354,3.60609,3.00211,10.0,15.75838,16.43661,14.96791,9.425,2
0.0005647273648308834,13.0,-2.1,1.12257,0.574,-4.43389,3.60148,2.98321,10.0,15.7993,16.48531,15.00372,9.675,2
0.0006851313169483984,13.0,-2.1,1.14548,0.576,-4.45449,3.59682,2.96406,10.0,15.84002,16.53355,15.03967,9.925,2
0.0005322542537199645,13.0,-2.1,1.16838,0.578,-4.47073,3.59324,2.94923,10.0,15.87177,16.57084,15.06799,10.125,2
0.0006464742579750488,13.0,-2.1,1.19129,0.58,-4.4848,3.59019,2.93654,10.0,15.89905,16.60268,15.09253,10.3,2
0.0006265410355234105,13.0,-2.1,1.2142,0.582,-4.49428,3.58828,2.92839,10.0,15.91753,16.62393,15.10938,10.425,2
0.0004875578049273767,13.0,-2.1,1.23711,0.584,-4.50386,3.58634,2.92013,10.0,15.93609,16.64523,15.12634,10.55,2
0.00059314384564308,13.0,-2.1,1.26002,0.586,-4.51114,3.58497,2.91414,10.0,15.95033,16.66135,15.13951,10.65,2
0.0004620234113311568,13.0,-2.1,1.28293,0.588,-4.51853,3.58358,2.90804,10.0,15.9647,16.67762,15.15282,10.75,2
0.0005626117914549802,13.0,-2.1,1.30584,0.59,-4.52601,3.58216,2.90184,10.0,15.9792,16.69401,15.16627,10.85,2
0.0005467630286290775,13.0,-2.1,1.32875,0.592,-4.5336,3.58071,2.89553,10.0,15.99385,16.71056,15.17987,10.95,2
0.0004264917226712323,13.0,-2.1,1.35166,0.594,-4.53893,3.57983,2.89146,10.0,16.00436,16.72219,15.1898,11.025,2
0.0005200446208639942,13.0,-2.1,1.37457,0.596,-4.54681,3.57831,2.88486,10.0,16.01943,16.73919,15.20384,11.125,2
0.00040598507734327706,13.0,-2.1,1.39748,0.598,-4.55242,3.57736,2.8805,10.0,16.03041,16.75134,15.21421,11.2,2
0.0004954335826327399,13.0,-2.1,1.42039,0.6,-4.55819,3.57637,2.87599,10.0,16.04164,16.76377,15.22482,11.275,2
0.00038430812197644043,13.0,-2.1,1.4433,0.602,-4.56169,3.57594,2.87372,10.0,16.04881,16.77141,15.23178,11.325,2
0.007376737219314172,13.0,-2.1,1.46621,0.604,-4.56786,3.57485,2.86881,10.0,16.06073,16.78463,15.24304,11.4,2
0.0028655003844634793,13.0,-2.1,2.77205,0.718,-4.67086,3.57491,2.83011,10.0,16.29926,17.01806,15.48573,12.675,2
8.51543953418922e-05,13.0,-2.1,2.79496,0.72,-4.67036,3.5755,2.83168,10.0,16.29931,17.01732,15.48621,12.675,2
5.532926913553761e-05,13.0,-2.1,2.82873,0.722,-4.67305,3.57528,2.83003,10.0,16.30512,17.0233,15.49195,12.7,2
4.0763076840142114e-05,13.0,-2.1,2.83978,0.724,-4.67257,3.57587,2.83158,10.0,16.30522,17.02262,15.49248,12.7,2
2.683303572727783e-05,13.0,-2.1,2.85083,0.726,-4.67213,3.57645,2.8331,10.0,16.30537,17.022,15.49306,12.7,2
2.6563480466792498e-05,13.0,-2.1,2.86188,0.728,-4.67169,3.57703,2.83461,10.0,16.30552,17.02138,15.49365,12.7,2
2.629756060749206e-05,13.0,-2.1,2.87293,0.73,-4.67126,3.57761,2.83611,10.0,16.3057,17.02078,15.49426,12.7,2
2.6035214697138842e-05,13.0,-2.1,2.88398,0.732,-4.67084,3.57818,2.83761,10.0,16.30588,17.02018,15.49487,12.7,2
3.856859361695705e-05,13.0,-2.1,2.89503,0.734,-4.67042,3.57876,2.83911,10.0,16.30605,17.01957,15.49549,12.7,2
2.5394593843206493e-05,13.0,-2.1,2.90608,0.736,-4.67002,3.57933,2.84058,10.0,16.30627,17.01901,15.49614,12.7,2
2.5144290562046464e-05,13.0,-2.1,2.91713,0.738,-4.67282,3.57909,2.8388,10.0,16.31231,17.02525,15.50209,12.725,2
2.489729971138149e-05,13.0,-2.1,2.92818,0.74,-4.67244,3.57966,2.84025,10.0,16.31255,17.02472,15.50277,12.725,2
2.465356634526859e-05,13.0,-2.1,2.93923,0.742,-4.67205,3.58024,2.84171,10.0,16.31278,17.02416,15.50343,12.725,2
3.6530342942314945e-05,13.0,-2.1,2.95028,0.744,-4.67168,3.5808,2.84314,10.0,16.31303,17.02364,15.50413,12.725,2
2.4058133649251607e-05,13.0,-2.1,2.96133,0.746,-4.6713,3.58137,2.84458,10.0,16.31327,17.02309,15.50481,12.725,2
2.382538435346788e-05,13.0,-2.1,2.97238,0.748,-4.67092,3.58194,2.84602,10.0,16.3135,17.02253,15.50548,12.725,2
2.359565846852631e-05,13.0,-2.1,2.98343,0.75,-4.67055,3.5825,2.84744,10.0,16.31374,17.02198,15.50617,12.725,2
2.3368906763067556e-05,13.0,-2.1,2.99448,0.752,-4.67015,3.58308,2.84889,10.0,16.31392,17.02136,15.50681,12.725,2
3.463458816022708e-05,13.0,-2.1,3.00552,0.754,-4.6698,3.58364,2.85029,10.0,16.31418,17.02084,15.50752,12.725,2
2.281472508131092e-05,13.0,-2.1,3.01657,0.756,-4.66943,3.5842,2.8517,10.0,16.31439,17.02026,15.50819,12.725,2
2.259800900943563e-05,13.0,-2.1,3.02762,0.758,-4.67241,3.58393,2.84974,10.0,16.32078,17.02691,15.51445,12.75,2
2.2384057177550178e-05,13.0,-2.1,3.03867,0.76,-4.67206,3.58449,2.85112,10.0,16.32104,17.02637,15.51516,12.75,2
3.318086429219701e-05,13.0,-2.1,3.04972,0.762,-4.67168,3.58505,2.85252,10.0,16.32124,17.02578,15.51583,12.75,2
2.1860983169095803e-05,13.0,-2.1,3.06077,0.764,-4.67135,3.5856,2.85388,10.0,16.32152,17.02527,15.51656,12.75,2
2.1656363625364723e-05,13.0,-2.1,3.07182,0.766,-4.67099,3.58617,2.85526,10.0,16.32173,17.02468,15.51723,12.75,2
2.1454315982171386e-05,13.0,-2.1,3.08287,0.768,-4.67065,3.58672,2.8566,10.0,16.322,17.02415,15.51796,12.75,2
2.125479971253042e-05,13.0,-2.1,3.09392,0.77,-4.67031,3.58727,2.85794,10.0,16.32223,17.02359,15.51865,12.75,2
3.151354628096912e-05,13.0,-2.1,3.10497,0.772,-4.66996,3.58783,2.85928,10.0,16.32246,17.02302,15.51935,12.75,2
2.0766824714602265e-05,13.0,-2.1,3.11602,0.774,-4.66965,3.58837,2.86059,10.0,16.32274,17.02251,15.52009,12.75,2
2.057586002426744e-05,13.0,-2.1,3.12707,0.776,-4.66935,3.58891,2.86187,10.0,16.32304,17.02203,15.52085,12.75,2
2.0387253586956467e-05,13.0,-2.1,3.13812,0.778,-4.66904,3.58945,2.86316,10.0,16.32333,17.02153,15.5216,12.75,2
2.020096889074765e-05,13.0,-2.1,3.14917,0.78,-4.66877,3.58999,2.8644,10.0,16.32367,17.0211,15.5224,12.75,2
2.9957160320366044e-05,13.0,-2.1,3.16022,0.782,-4.67201,3.58965,2.86216,10.0,16.33059,17.02838,15.52912,12.775,2
1.974518124461238e-05,13.0,-2.1,3.17127,0.784,-4.67178,3.59017,2.86335,10.0,16.33102,17.02805,15.52999,12.775,2
1.956674478133633e-05,13.0,-2.1,3.18232,0.786,-4.67157,3.59068,2.86452,10.0,16.33148,17.02775,15.5309,12.775,2
1.9390473948345565e-05,13.0,-2.1,3.19337,0.788,-4.67137,3.5912,2.86568,10.0,16.33195,17.02747,15.53181,12.775,2
1.9216335791001115e-05,13.0,-2.1,3.20442,0.79,-4.67119,3.5917,2.8668,10.0,16.33247,17.02724,15.53277,12.775,2
2.8502580397888207e-05,13.0,-2.1,3.21547,0.792,-4.67105,3.5922,2.86789,10.0,16.33304,17.02708,15.53378,12.775,2
1.8790109989551417e-05,13.0,-2.1,3.22652,0.794,-4.67092,3.59269,2.86896,10.0,16.33363,17.02693,15.53481,12.775,2
1.8623185260844024e-05,13.0,-2.1,3.23757,0.796,-4.67081,3.59318,2.87,10.0,16.33426,17.02683,15.53588,12.775,2
1.8458252183510577e-05,13.0,-2.1,3.24862,0.798,-4.67073,3.59366,2.87101,10.0,16.33494,17.02678,15.53698,12.775,2
2.7382412298214334e-05,13.0,-2.1,3.25967,0.8,-4.67067,3.59414,2.872,10.0,16.33565,17.02678,15.53812,12.775,2
1.805443874274607e-05,13.0,-2.1,3.27072,0.802,-4.67066,3.5946,2.87294,10.0,16.33645,17.02687,15.53935,12.775,2
1.789624528701373e-05,13.0,-2.1,3.28177,0.804,-4.67068,3.59506,2.87385,10.0,16.3373,17.02703,15.54062,12.775,2
1.7739913543804474e-05,13.0,-2.1,3.29282,0.806,-4.67071,3.59551,2.87474,10.0,16.33818,17.02721,15.54192,12.775,2
1.758541603994802e-05,13.0,-2.1,3.30387,0.808,-4.67444,3.59506,2.87202,10.0,16.34608,17.03567,15.5495,12.8,2
2.609238734492057e-05,13.0,-2.1,3.31492,0.81,-4.67453,3.5955,2.87285,10.0,16.34708,17.036,15.55091,12.8,2
1.7207021151814522e-05,13.0,-2.1,3.32597,0.812,-4.67473,3.59592,2.87358,10.0,16.34827,17.03654,15.55248,12.8,2
1.7058734075324322e-05,13.0,-2.1,3.33702,0.814,-4.67491,3.59633,2.87432,10.0,16.34943,17.03705,15.55404,12.8,2
1.69121634924076e-05,13.0,-2.1,3.34807,0.816,-4.67515,3.59674,2.87501,10.0,16.35068,17.03767,15.55567,12.8,2
1.676728448732469e-05,13.0,-2.1,3.35912,0.818,-4.67544,3.59713,2.87565,10.0,16.35203,17.0384,15.55741,12.8,2
2.4882918780731404e-05,13.0,-2.1,3.37017,0.82,-4.67571,3.59753,2.8763,10.0,16.35335,17.0391,15.55912,12.8,2
1.6412328014005058e-05,13.0,-2.1,3.38122,0.822,-4.67612,3.5979,2.87682,10.0,16.35493,17.04009,15.56106,12.8,2
1.6273179512799653e-05,13.0,-2.1,3.39227,0.824,-4.67652,3.59826,2.87734,10.0,16.3565,17.04108,15.56299,12.8,2
1.6135615719189773e-05,13.0,-2.1,3.40331,0.826,-4.67698,3.59862,2.87782,10.0,16.35816,17.04217,15.56502,12.8,2
1.599961400057548e-05,13.0,-2.1,3.41436,0.828,-4.67749,3.59896,2.87824,10.0,16.35994,17.04338,15.56714,12.8,2
2.3747780169613823e-05,13.0,-2.1,3.42541,0.83,-4.67806,3.59929,2.87861,10.0,16.36182,17.04472,15.56936,12.8,2
1.566629873881794e-05,13.0,-2.1,3.43646,0.832,-4.67866,3.59962,2.87896,10.0,16.36375,17.04612,15.57163,12.8,2
1.5535591587872144e-05,13.0,-2.1,3.44751,0.834,-4.67934,3.59992,2.87922,10.0,16.36584,17.0477,15.57404,12.8,2
1.5406349360173452e-05,13.0,-2.1,3.45856,0.836,-4.68005,3.60022,2.87946,10.0,16.36799,17.04935,15.57651,12.8,2
2.2870348796973424e-05,13.0,-2.1,3.46961,0.838,-4.68084,3.6005,2.87963,10.0,16.37029,17.05118,15.57912,12.8,2
1.5089518559630082e-05,13.0,-2.1,3.48066,0.84,-4.6817,3.60077,2.87972,10.0,16.37274,17.05317,15.58186,12.8,2
1.4965243678817985e-05,13.0,-2.1,3.49171,0.842,-4.68636,3.6001,2.87609,10.0,16.38256,17.06392,15.5911,12.825,2
1.484234375802259e-05,13.0,-2.1,3.50276,0.844,-4.68733,3.60034,2.87608,10.0,16.38521,17.06616,15.59402,12.825,2
1.4720799718571961e-05,13.0,-2.1,3.51381,0.846,-4.68837,3.60057,2.876,10.0,16.38801,17.06857,15.59707,12.825,2
2.1856224402573274e-05,13.0,-2.1,3.52486,0.848,-4.68946,3.60078,2.87588,10.0,16.39091,17.0711,15.60021,12.825,2
1.4422749250551137e-05,13.0,-2.1,3.53591,0.85,-4.69065,3.60097,2.87567,10.0,16.39398,17.07383,15.60351,12.825,2
1.430580508811392e-05,13.0,-2.1,3.54696,0.852,-4.69188,3.60115,2.87541,10.0,16.39716,17.07669,15.6069,12.825,2
1.4190134801133695e-05,13.0,-2.1,3.55801,0.854,-4.69321,3.60131,2.87506,10.0,16.40052,17.07975,15.61045,12.825,2
1.407572098573304e-05,13.0,-2.1,3.56906,0.856,-4.6946,3.60145,2.87464,10.0,16.40401,17.08297,15.61412,12.825,2
2.0901762048665946e-05,13.0,-2.1,3.58011,0.858,-4.69605,3.60158,2.87418,10.0,16.4076,17.08631,15.61788,12.825,2
1.379507186081611e-05,13.0,-2.1,3.59116,0.86,-4.6976,3.60169,2.87361,10.0,16.41141,17.08991,15.62183,12.825,2
1.368492271629874e-05,13.0,-2.1,3.60221,0.862,-4.69923,3.60177,2.87297,10.0,16.41535,17.09367,15.6259,12.825,2
1.3575955183597685e-05,13.0,-2.1,3.61326,0.864,-4.70094,3.60184,2.87224,10.0,16.41947,17.09763,15.63013,12.825,2
1.3468153364130291e-05,13.0,-2.1,3.62431,0.866,-4.70272,3.60189,2.87145,10.0,16.42371,17.10174,15.63446,12.825,2
2.0002613201885542e-05,13.0,-2.1,3.63536,0.868,-4.70458,3.60192,2.87058,10.0,16.42812,17.10606,15.63895,12.825,2
2.6303450209765175e-05,13.0,-2.1,3.64641,0.87,-4.70652,3.60194,2.86963,10.0,16.43269,17.11055,15.64357,12.825,2
3.2302359059421915e-05,13.0,-2.1,3.67665,0.872,-4.70858,3.60192,2.86857,10.0,16.43747,17.1153,15.64838,12.825,2
3.1676908400586773e-05,13.0,-2.1,3.7006,0.874,-4.71451,3.60094,2.86363,10.0,16.44978,17.12902,15.6598,12.85,2
3.106766388257024e-05,13.0,-2.1,3.72455,0.876,-4.71672,3.60088,2.8624,10.0,16.45486,17.13413,15.66487,12.85,2
3.0474100864519963e-05,13.0,-2.1,3.7485,0.878,-4.719,3.60081,2.8611,10.0,16.4601,17.13943,15.67008,12.85,2
2.39621308339664e-05,13.0,-2.1,3.77246,0.88,-4.7214,3.60071,2.85968,10.0,16.46555,17.14497,15.67548,12.85,2
2.944360746642618e-05,13.0,-2.1,3.79641,0.882,-4.72385,3.60059,2.85821,10.0,16.47109,17.15063,15.68096,12.85,2
2.8891331125518598e-05,13.0,-2.1,3.82036,0.884,-4.72641,3.60045,2.85662,10.0,16.47685,17.15655,15.68664,12.85,2
2.8352920438840176e-05,13.0,-2.1,3.84431,0.886,-4.72906,3.60029,2.85494,10.0,16.48279,17.16268,15.69247,12.85,2
2.7827940385743843e-05,13.0,-2.1,3.86826,0.888,-4.73178,3.6001,2.85319,10.0,16.48888,17.16897,15.69843,12.85,2
2.189312436790884e-05,13.0,-2.1,3.89222,0.89,-4.73458,3.5999,2.85136,10.0,16.4951,17.17543,15.70452,12.85,2
2.691549505170704e-05,13.0,-2.1,3.91617,0.892,-4.7375,3.59967,2.8494,10.0,16.50156,17.18217,15.71081,12.85,2
2.6425942837519766e-05,13.0,-2.1,3.94012,0.894,-4.74048,3.59942,2.84739,10.0,16.50812,17.18904,15.7172,12.85,2
2.5948311260058736e-05,13.0,-2.1,3.96407,0.896,-4.74358,3.59915,2.84526,10.0,16.51492,17.19617,15.7238,12.85,2
2.042253298681865e-05,13.0,-2.1,3.98802,0.898,-4.75083,3.59783,2.83898,10.0,16.52967,17.2127,15.73746,12.875,2
2.5117464816518998e-05,13.0,-2.1,4.01198,0.9,-4.75415,3.59751,2.83663,10.0,16.53686,17.22029,15.74442,12.875,2
2.4671322761406674e-05,13.0,-2.1,4.03593,0.902,-4.75755,3.59716,2.8342,10.0,16.54423,17.22808,15.75154,12.875,2
2.423579126497085e-05,13.0,-2.1,4.05988,0.904,-4.76103,3.59679,2.83169,10.0,16.55174,17.23603,15.7588,12.875,2
2.38105548730308e-05,13.0,-2.1,4.08383,0.906,-4.76466,3.59638,2.82902,10.0,16.55954,17.24433,15.76632,12.875,2
1.874899751377448e-05,13.0,-2.1,4.10778,0.908,-4.76838,3.59596,2.82627,10.0,16.5675,17.2528,15.77399,12.875,2
2.3070108838462204e-05,13.0,-2.1,4.13174,0.91,-4.7722,3.5955,2.82342,10.0,16.57565,17.26149,15.78182,12.875,2
2.267211436082787e-05,13.0,-2.1,4.15569,0.912,-4.77614,3.59503,2.82046,10.0,16.58402,17.27042,15.78986,12.875,2
2.2283314820952988e-05,13.0,-2.1,4.17964,0.914,-4.78018,3.59452,2.81741,10.0,16.59256,17.27956,15.79807,12.875,2
2.1903444618177863e-05,13.0,-2.1,4.20359,0.916,-4.78436,3.59398,2.8142,10.0,16.60139,17.28903,15.80655,12.875,2
1.7255085743283293e-05,13.0,-2.1,4.22754,0.918,-4.78867,3.59342,2.81087,10.0,16.61045,17.29875,15.81523,12.875,2
2.1241367358629196e-05,13.0,-2.1,4.2515,0.92,-4.79307,3.59283,2.80746,10.0,16.61967,17.30866,15.82407,12.875,2
2.088516312086229e-05,13.0,-2.1,4.27545,0.922,-4.79766,3.59219,2.80386,10.0,16.62924,17.31895,15.83323,12.875,2
2.0536959664169933e-05,13.0,-2.1,4.2994,0.924,-4.80236,3.59153,2.80015,10.0,16.63901,17.32948,15.84259,12.875,2
2.019653226632694e-05,13.0,-2.1,4.32335,0.926,-4.80719,3.59084,2.79632,10.0,16.64903,17.34027,15.85218,12.875,2
1.5917204776051964e-05,13.0,-2.1,4.34731,0.928,-4.8172,3.58886,2.78734,10.0,16.66868,17.36222,15.87055,12.9,2
1.9602670088633547e-05,13.0,-2.1,4.37126,0.93,-4.82242,3.58807,2.78312,10.0,16.67939,17.37379,15.88081,12.9,2
1.9282883374098062e-05,13.0,-2.1,4.39521,0.932,-4.82781,3.58724,2.77874,10.0,16.69041,17.38569,15.89135,12.9,2
1.8970085268141228e-05,13.0,-2.1,4.41916,0.934,-4.83335,3.58637,2.77421,10.0,16.70171,17.39791,15.90217,12.9,2
1.866408475512844e-05,13.0,-2.1,4.44311,0.936,-4.83908,3.58546,2.76949,10.0,16.71334,17.41049,15.91329,12.9,2
1.4715397311701243e-05,13.0,-2.1,4.46707,0.938,-4.84499,3.58451,2.76459,10.0,16.72531,17.42345,15.92475,12.9,2
1.8129827859945552e-05,13.0,-2.1,4.49102,0.94,-4.85106,3.58351,2.75953,10.0,16.73756,17.43671,15.93647,12.9,2
