N,age,FeH,Mini,Mf,logL,logT,logg,phase,G_EDR3,GBP_EDR3,GRP_EDR3,age_WD,disk_label
2.3136058589213433e-07,13.0,-2.7,4.58683,0.948,-18.34119,0.21256,8.5606,10.0,20.03674,19.94322,20.39471,12.9,2
3.4431499181688973e-07,13.0,-2.7,4.61078,0.95,-18.41125,0.19558,8.56366,10.0,20.21751,20.10381,20.67528,12.9,2
0.0,13.0,-2.7,0.84765,0.55,-15.87874,0.73885,7.96687,11.0,14.37641,14.70307,13.8772,3.875,2
3.833281736619509e-06,13.0,-2.7,0.84765,0.55,-15.88097,0.7383,7.96691,11.0,14.38195,14.70955,13.88173,3.9,2
5.620479827451305e-06,13.0,-2.7,0.87056,0.552,-15.94868,0.72212,7.97146,11.0,14.55186,14.90748,14.02149,4.725,2
3.663633785665532e-06,13.0,-2.7,0.87056,0.552,-15.95095,0.72156,7.9715,11.0,14.55762,14.91422,14.02621,4.75,2
3.599199078172236e-06,13.0,-2.7,0.89347,0.554,-16.02021,0.70491,7.97573,11.0,14.7354,15.12175,14.17349,5.45,2
3.53660468678035e-06,13.0,-2.7,0.89347,0.554,-16.02309,0.7042,7.97576,11.0,14.7429,15.13057,14.17967,5.475,2
5.191391179279078e-06,13.0,-2.7,0.91638,0.556,-16.11633,0.68144,7.97951,11.0,14.99002,15.42287,14.38358,6.125,2
3.3877043668740954e-06,13.0,-2.7,0.91638,0.556,-16.12069,0.68035,7.97953,11.0,15.00179,15.43692,14.39325,6.15,2
3.3310047428245336e-06,13.0,-2.7,0.93929,0.558,-16.2236,0.65522,7.98348,11.0,15.28577,15.77738,14.62707,6.7,2
4.893552352766561e-06,13.0,-2.7,0.93929,0.558,-16.2287,0.65395,7.98351,11.0,15.30018,15.79468,14.63898,6.725,2
3.1958759667149445e-06,13.0,-2.7,0.9622,0.56,-16.33634,0.62758,7.98721,11.0,15.61093,16.16586,14.89968,7.25,2
3.1443264137754363e-06,13.0,-2.7,0.9622,0.56,-16.33096,0.62892,7.98721,11.0,15.59501,16.14662,14.88636,7.225,2
4.622777284258332e-06,13.0,-2.7,0.98511,0.562,-16.43233,0.604,7.99041,11.0,15.89937,16.5165,15.14139,7.7,2
3.0212593703301777e-06,13.0,-2.7,0.98511,0.562,-16.43794,0.60259,7.99041,11.0,15.91643,16.53729,15.15575,7.725,2
2.9742315699938093e-06,13.0,-2.7,1.00802,0.564,-16.52661,0.58109,7.99461,11.0,16.18407,16.86137,15.38394,8.125,2
2.9283940354548476e-06,13.0,-2.7,1.00802,0.564,-16.53248,0.57963,7.99466,11.0,16.20216,16.88338,15.39939,8.15,2
4.309147716262784e-06,13.0,-2.7,1.03093,0.566,-16.6141,0.55969,7.99804,11.0,16.46001,17.19832,15.62049,8.5,2
2.8187397850592906e-06,13.0,-2.7,1.03093,0.566,-16.62035,0.55813,7.99804,11.0,16.48025,17.22324,15.63783,8.525,2
2.7767532025652934e-06,13.0,-2.7,1.05384,0.568,-16.70028,0.53858,8.00131,11.0,16.74233,17.54486,15.86411,8.85,2
4.088621103474239e-06,13.0,-2.7,1.05384,0.568,-16.70683,0.53694,8.00131,11.0,16.76421,17.57176,15.88305,8.875,2
2.676163773476791e-06,13.0,-2.7,1.07675,0.57,-16.77736,0.51974,8.00455,11.0,17.00188,17.86291,16.09014,9.15,2
0.0,13.0,-2.7,1.07675,0.57,-16.7842,0.51803,8.00455,11.0,17.02531,17.89173,16.11057,9.175,2
0.003886449921423534,13.0,-2.1,0.09695376,0.097,-2.907,3.5374,5.433,1.0,12.511,13.624,11.475,nan,2
0.010886141845183106,13.0,-2.1,0.1068296,0.106,-2.687,3.5652,5.365,1.0,11.859,12.792,10.906,nan,2
0.012244090850805897,13.0,-2.1,0.12658125,0.126,-2.429,3.5901,5.281,1.0,11.131,11.939,10.246,nan,2
0.010348505312591967,13.0,-2.1,0.1463329,0.146,-2.259,3.6025,5.223,1.0,10.669,11.423,9.815,nan,2
0.01299355220848515,13.0,-2.1,0.16608454,0.166,-2.126,3.6105,5.177,1.0,10.315,11.037,9.481,nan,2
0.015606434343915006,13.0,-2.1,0.20558786,0.205,-1.918,3.6218,5.106,1.0,9.76,10.439,8.955,nan,2
0.012506758455768742,13.0,-2.1,0.254967,0.255,-1.726,3.6321,5.051,1.0,9.252,9.894,8.472,nan,2
0.011455776832101413,13.0,-2.1,0.30434614,0.304,-1.579,3.6408,5.015,1.0,8.858,9.47,8.098,nan,2
0.009637244042061356,13.0,-2.1,0.35372522,0.354,-1.455,3.6488,4.989,1.0,8.525,9.113,7.785,nan,2
0.008299658318973844,13.0,-2.1,0.40310436,0.403,-1.33,3.6575,4.956,1.0,8.191,8.752,7.471,nan,2
0.007276239153416004,13.0,-2.1,0.45248353,0.452,-1.179,3.6716,4.911,1.0,7.78,8.3,7.093,nan,2
0.006410582433698466,13.0,-2.1,0.50186265,0.502,-1.01,3.6876,4.851,1.0,7.325,7.801,6.673,nan,2
0.005537222305015155,13.0,-2.1,0.55124182,0.551,-0.803,3.7078,4.765,1.0,6.776,7.201,6.17,nan,2
0.00249456761030496,13.0,-2.1,0.60062087,0.6,-0.589,3.7335,4.691,1.0,6.22,6.586,5.67,nan,2
0.0006396812704646544,13.0,-2.1,0.60437244,0.604,-0.572,3.7357,4.686,1.0,6.176,6.538,5.631,nan,2
0.0009406405588918141,13.0,-2.1,0.61404794,0.614,-0.527,3.7416,4.672,1.0,6.062,6.411,5.529,nan,2
0.0009170289415919875,13.0,-2.1,0.62344122,0.623,-0.484,3.7472,4.657,1.0,5.951,6.288,5.431,nan,2
0.0008943752368705203,13.0,-2.1,0.63450778,0.634,-0.431,3.7538,4.639,1.0,5.821,6.144,5.315,nan,2
0.0008726262284611319,13.0,-2.1,0.64431936,0.644,-0.384,3.7595,4.621,1.0,5.704,6.015,5.212,nan,2
0.0004062465581953299,13.0,-2.1,0.64999998,0.65,-0.357,3.7628,4.61,1.0,5.636,5.94,5.151,nan,2
0.0005623044518718718,13.0,-2.1,0.65385866,0.654,-0.338,3.7649,4.603,1.0,5.589,5.89,5.109,nan,2
0.0008316477682249395,13.0,-2.1,0.66336286,0.663,-0.29,3.7701,4.582,1.0,5.472,5.762,5.003,nan,2
0.0008123293056733495,13.0,-2.1,0.67243612,0.672,-0.243,3.775,4.561,1.0,5.357,5.638,4.898,nan,2
0.0006291667286814993,13.0,-2.1,0.68048805,0.68,-0.2,3.7794,4.54,1.0,5.251,5.525,4.802,nan,2
0.0007847013259703638,13.0,-2.1,0.6882894,0.688,-0.157,3.7835,4.519,1.0,5.145,5.411,4.705,nan,2
0.00044917655024391166,13.0,-2.1,0.69752342,0.697,-0.103,3.7884,4.49,1.0,5.014,5.27,4.585,nan,2
0.00016234900549907252,13.0,-2.1,0.69999999,0.7,-0.088,3.7897,4.482,1.0,4.977,5.231,4.551,nan,2
0.0003749016477373924,13.0,-2.1,0.70180374,0.701,-0.077,3.7906,4.476,1.0,4.95,5.203,4.526,nan,2
0.0005647929204915084,13.0,-2.1,0.70999479,0.71,-0.025,3.7947,4.445,1.0,4.821,5.066,4.406,nan,2
0.0007338633931774996,13.0,-2.1,0.7170282,0.717,0.022,3.7981,4.415,1.0,4.703,4.942,4.296,nan,2
0.0004891827495941795,13.0,-2.1,0.72384065,0.723,0.072,3.8014,4.383,1.0,4.58,4.814,4.181,nan,2
0.0005214974637161677,13.0,-2.1,0.73065239,0.73,0.125,3.8044,4.346,1.0,4.448,4.676,4.055,nan,2
0.0007029027031313005,13.0,-2.1,0.73852164,0.738,0.192,3.8077,4.296,1.0,4.279,4.501,3.894,nan,2
0.00039498070736454966,13.0,-2.1,0.74587548,0.745,0.263,3.8103,4.24,1.0,4.102,4.32,3.723,nan,2
0.00023035579472193018,13.0,-2.1,0.75,0.749,0.306,3.8113,4.204,1.0,3.994,4.209,3.618,nan,2
0.00022612104959190152,13.0,-2.1,0.75264007,0.752,0.334,3.8122,4.181,1.0,3.923,4.138,3.55,nan,2
0.00018608802022784845,13.0,-2.1,0.75670952,0.756,0.381,3.8127,4.139,1.0,3.805,4.018,3.433,nan,2
0.00018007758875039553,13.0,-2.1,0.75816172,0.757,0.399,3.8124,4.12,1.0,3.757,3.971,3.385,nan,2
0.00022149111834497925,13.0,-2.1,0.76210821,0.761,0.454,3.8106,4.06,1.0,3.619,3.834,3.244,nan,2
0.00011064304495983924,13.0,-2.1,0.76487035,0.764,0.498,3.8079,4.007,1.0,3.509,3.728,3.128,nan,2
3.797564379533822e-05,13.0,-2.1,0.76545942,0.764,0.507,3.8072,3.995,1.0,3.484,3.704,3.102,nan,2
8.172121668823623e-05,13.0,-2.1,0.76603234,0.765,0.518,3.806,3.979,2.0,3.456,3.678,3.072,nan,2
0.00011123691233181702,13.0,-2.1,0.76795995,0.767,0.558,3.8007,3.919,2.0,3.354,3.585,2.959,nan,2
8.604204549586486e-05,13.0,-2.1,0.769436,0.768,0.594,3.7942,3.858,2.0,3.263,3.504,2.855,nan,2
6.760697752015755e-05,13.0,-2.1,0.77059269,0.769,0.627,3.7865,3.795,2.0,3.179,3.433,2.755,nan,2
5.551803413161735e-05,13.0,-2.1,0.77152568,0.77,0.657,3.7783,3.732,2.0,3.103,3.371,2.661,nan,2
4.768671786379604e-05,13.0,-2.1,0.77230871,0.771,0.686,3.7704,3.672,2.0,3.031,3.312,2.573,nan,2
4.218900831496558e-05,13.0,-2.1,0.77299964,0.771,0.716,3.7629,3.613,2.0,2.957,3.252,2.484,nan,2
3.948560921003873e-05,13.0,-2.1,0.77361274,0.772,0.749,3.7564,3.554,2.0,2.876,3.183,2.389,nan,2
3.5160041230992133e-05,13.0,-2.1,0.77422011,0.773,0.791,3.7505,3.49,2.0,2.774,3.091,2.275,nan,2
2.6115818878404714e-05,13.0,-2.1,0.77469951,0.773,0.83,3.7467,3.435,2.0,2.676,3.001,2.168,nan,2
2.0047406119772543e-05,13.0,-2.1,0.77502733,0.773,0.861,3.7445,3.396,2.0,2.602,2.931,2.089,nan,2
2.1603522035776128e-05,13.0,-2.1,0.77531916,0.773,0.89,3.7429,3.36,3.0,2.528,2.86,2.012,nan,2
2.4602436427695628e-05,13.0,-2.1,0.77570182,0.774,0.931,3.7409,3.311,3.0,2.426,2.762,1.907,nan,2
2.417292193451665e-05,13.0,-2.1,0.77608728,0.774,0.975,3.739,3.26,3.0,2.318,2.658,1.795,nan,2
2.4396487271014226e-05,13.0,-2.1,0.77645653,0.774,1.019,3.7374,3.209,3.0,2.209,2.551,1.682,nan,2
2.3115630851775073e-05,13.0,-2.1,0.77684897,0.775,1.07,3.7357,3.152,3.0,2.084,2.43,1.555,nan,2
2.12159660799625e-05,13.0,-2.1,0.77717823,0.775,1.115,3.7342,3.101,3.0,1.972,2.32,1.44,nan,2
2.114133753641162e-05,13.0,-2.1,0.77751136,0.775,1.165,3.7328,3.046,3.0,1.85,2.2,1.315,nan,2
1.891913652698719e-05,13.0,-2.1,0.77783829,0.775,1.217,3.7312,2.987,3.0,1.719,2.072,1.181,nan,2
1.6599566087351858e-05,13.0,-2.1,0.77810204,0.775,1.264,3.7297,2.934,3.0,1.603,1.959,1.062,nan,2
1.547341175625606e-05,13.0,-2.1,0.77835655,0.776,1.313,3.7283,2.879,3.0,1.482,1.841,0.938,nan,2
1.3955537645046232e-05,13.0,-2.1,0.77858514,0.776,1.361,3.7268,2.826,3.0,1.363,1.724,0.817,nan,2
1.2571226206194657e-05,13.0,-2.1,0.77879226,0.776,1.409,3.7253,2.772,3.0,1.245,1.61,0.696,nan,2
1.1553971895752872e-05,13.0,-2.1,0.77897763,0.776,1.456,3.7238,2.719,3.0,1.13,1.497,0.578,nan,2
1.060718230453312e-05,13.0,-2.1,0.77915299,0.776,1.504,3.7223,2.665,3.0,1.01,1.38,0.455,nan,2
9.421453256277138e-06,13.0,-2.1,0.7793088,0.776,1.551,3.7207,2.611,3.0,0.894,1.266,0.336,nan,2
8.449680719141176e-06,13.0,-2.1,0.77944714,0.776,1.597,3.7192,2.559,3.0,0.781,1.156,0.22,nan,2
7.781547063102376e-06,13.0,-2.1,0.77957261,0.775,1.643,3.7177,2.508,3.0,0.669,1.048,0.105,nan,2
7.088430461140255e-06,13.0,-2.1,0.77969009,0.775,1.689,3.7161,2.455,3.0,0.555,0.937,-0.012,nan,2
6.397235624257913e-06,13.0,-2.1,0.77979392,0.775,1.734,3.7144,2.404,3.0,0.445,0.831,-0.126,nan,2
5.893412881704461e-06,13.0,-2.1,0.77988982,0.775,1.779,3.7129,2.352,3.0,0.334,0.723,-0.24,nan,2
5.326492186021899e-06,13.0,-2.1,0.77997792,0.775,1.823,3.7113,2.301,3.0,0.223,0.617,-0.354,nan,2
4.772553694994516e-06,13.0,-2.1,0.78005612,0.775,1.867,3.7097,2.251,3.0,0.117,0.514,-0.464,nan,2
4.494762529755869e-06,13.0,-2.1,0.78012842,0.774,1.91,3.7081,2.201,3.0,0.011,0.412,-0.573,nan,2
4.086320725171621e-06,13.0,-2.1,0.78019786,0.774,1.955,3.7064,2.15,3.0,-0.098,0.306,-0.687,nan,2
3.629043487409205e-06,13.0,-2.1,0.78025728,0.774,1.996,3.7048,2.101,3.0,-0.2,0.208,-0.792,nan,2
3.4099182645962713e-06,13.0,-2.1,0.7803123,0.773,2.038,3.7032,2.053,3.0,-0.302,0.11,-0.897,nan,2
3.118808344870491e-06,13.0,-2.1,0.78036481,0.773,2.081,3.7016,2.004,3.0,-0.407,0.009,-1.006,nan,2
2.8162823498529243e-06,13.0,-2.1,0.78041065,0.773,2.121,3.6999,1.957,3.0,-0.505,-0.084,-1.108,nan,2
2.780448557989659e-06,13.0,-2.1,0.78045362,0.772,2.161,3.6983,1.91,3.0,-0.602,-0.177,-1.209,nan,2
2.986572139501775e-06,13.0,-2.1,0.78049833,0.772,2.2,3.6969,1.865,3.0,-0.696,-0.268,-1.307,nan,2
2.2584802269587605e-06,13.0,-2.1,0.7805478,0.771,2.229,3.6957,1.83,3.0,-0.769,-0.337,-1.383,nan,2
8.714270799890358e-07,13.0,-2.1,0.78056955,0.771,2.224,3.6961,1.837,3.0,-0.757,-0.326,-1.37,nan,2
1.187271829507818e-06,13.0,-2.1,0.78057528,0.771,2.231,3.6958,1.829,3.0,-0.773,-0.341,-1.386,nan,2
2.020328212016321e-06,13.0,-2.1,0.78060699,0.77,2.271,3.6941,1.781,3.0,-0.872,-0.435,-1.489,nan,2
1.8785786105722904e-06,13.0,-2.1,0.78063899,0.77,2.315,3.6924,1.731,3.0,-0.977,-0.536,-1.599,nan,2
1.7124112925567804e-06,13.0,-2.1,0.78066623,0.769,2.354,3.6906,1.684,3.0,-1.072,-0.626,-1.699,nan,2
1.6388410296208192e-06,13.0,-2.1,0.78069299,0.768,2.395,3.6887,1.635,3.0,-1.172,-0.72,-1.803,nan,2
1.483772673682614e-06,13.0,-2.1,0.78071791,0.768,2.437,3.687,1.587,3.0,-1.272,-0.815,-1.907,nan,2
1.3797595433112789e-06,13.0,-2.1,0.78073978,0.767,2.475,3.6852,1.54,3.0,-1.365,-0.902,-2.005,nan,2
1.2947732050976148e-06,13.0,-2.1,0.78076142,0.766,2.517,3.6833,1.491,3.0,-1.464,-0.995,-2.11,nan,2
1.175538641015634e-06,13.0,-2.1,0.78078061,0.765,2.556,3.6816,1.444,3.0,-1.559,-1.082,-2.211,nan,2
1.1095790949385164e-06,13.0,-2.1,0.78079849,0.764,2.595,3.6798,1.398,3.0,-1.653,-1.167,-2.311,nan,2
1.1248005286562036e-06,13.0,-2.1,0.7808156,0.763,2.634,3.6779,1.35,3.0,-1.747,-1.253,-2.413,nan,2
1.0509131524987203e-06,13.0,-2.1,0.78083396,0.762,2.68,3.6758,1.295,3.0,-1.856,-1.35,-2.53,nan,2
9.507053805744105e-07,13.0,-2.1,0.78084874,0.761,2.72,3.6738,1.247,3.0,-1.95,-1.433,-2.632,nan,2
8.828431552737804e-07,13.0,-2.1,0.78086394,0.759,2.764,3.6716,1.193,3.0,-2.053,-1.524,-2.745,nan,2
8.051504207044789e-07,13.0,-2.1,0.78087658,0.758,2.803,3.6698,1.146,3.0,-2.145,-1.604,-2.846,nan,2
7.42679119845823e-07,13.0,-2.1,0.78088933,0.756,2.845,3.6674,1.093,3.0,-2.242,-1.686,-2.953,nan,2
6.919410074723098e-07,13.0,-2.1,0.7809,0.754,2.883,3.6657,1.048,3.0,-2.329,-1.761,-3.05,nan,2
7.125533656249298e-07,13.0,-2.1,0.78091115,0.752,2.925,3.6633,0.995,3.0,-2.425,-1.84,-3.157,nan,2
6.500820647662738e-07,13.0,-2.1,0.78092247,0.75,2.971,3.661,0.938,3.0,-2.528,-1.923,-3.275,nan,2
5.406780099600059e-07,13.0,-2.1,0.78093165,0.748,3.011,3.6588,0.888,3.0,-2.616,-1.991,-3.376,nan,2
5.086495765367242e-07,13.0,-2.1,0.78093952,0.746,3.047,3.6568,0.843,3.0,-2.696,-2.056,-3.467,nan,2
5.235538970399304e-07,13.0,-2.1,0.78094769,0.743,3.087,3.6546,0.793,3.0,-2.783,-2.128,-3.564,nan,2
4.874029919692253e-07,13.0,-2.1,0.78095603,0.74,3.13,3.6522,0.738,3.0,-2.878,-2.207,-3.67,nan,2
4.4617827567806817e-07,13.0,-2.1,0.78096306,0.736,3.169,3.65,0.688,3.0,-2.963,-2.276,-3.765,nan,2
4.2905416274390997e-07,13.0,-2.1,0.7809701,0.733,3.209,3.6477,0.636,3.0,-3.051,-2.348,-3.864,nan,2
2.6447241073743164e-07,13.0,-2.1,0.78097659,0.729,3.247,3.6455,0.588,3.0,-3.132,-2.414,-3.955,nan,2
5.866594243275477e-08,13.0,-2.1,0.78097844,0.728,3.257,3.645,0.575,3.0,-3.153,-2.431,-3.978,nan,2
4.154182949859654e-08,13.0,-2.1,0.78097844,0.721,1.644,3.956,3.428,4.0,0.747,0.761,0.715,nan,2
1.4631603155299942e-06,13.0,-2.1,0.78097975,0.721,1.652,3.9515,3.402,4.0,0.711,0.728,0.674,nan,2
2.8806563299280513e-06,13.0,-2.1,0.78102458,0.721,1.669,3.9428,3.35,4.0,0.638,0.661,0.589,nan,2
2.9637399889322863e-06,13.0,-2.1,0.78107059,0.721,1.67,3.9425,3.348,4.0,0.635,0.658,0.585,nan,2
3.016697893715627e-06,13.0,-2.1,0.78111804,0.721,1.67,3.9427,3.349,4.0,0.636,0.659,0.587,nan,2
3.0258941765905435e-06,13.0,-2.1,0.78116572,0.721,1.67,3.9428,3.349,4.0,0.636,0.659,0.587,nan,2
3.044920968734132e-06,13.0,-2.1,0.78121346,0.721,1.67,3.9425,3.348,4.0,0.635,0.658,0.585,nan,2
3.0867799114331264e-06,13.0,-2.1,0.78126174,0.721,1.67,3.9419,3.345,4.0,0.633,0.656,0.582,nan,2
3.1054895903692753e-06,13.0,-2.1,0.7813108,0.721,1.671,3.941,3.341,4.0,0.628,0.653,0.577,nan,2
3.0201861389411296e-06,13.0,-2.1,0.78135967,0.721,1.671,3.9399,3.336,4.0,0.623,0.648,0.569,nan,2
2.9599346305134263e-06,13.0,-2.1,0.78140604,0.721,1.673,3.9382,3.328,4.0,0.615,0.642,0.559,nan,2
2.943127630779666e-06,13.0,-2.1,0.78145301,0.721,1.674,3.9362,3.319,4.0,0.606,0.634,0.547,nan,2
2.922198159426648e-06,13.0,-2.1,0.78149885,0.721,1.676,3.9338,3.308,4.0,0.595,0.625,0.532,nan,2
2.8863643675633824e-06,13.0,-2.1,0.78154516,0.721,1.678,3.931,3.295,4.0,0.582,0.614,0.515,nan,2
2.87875365071158e-06,13.0,-2.1,0.78158987,0.721,1.68,3.9277,3.279,4.0,0.568,0.603,0.495,nan,2
2.9031713672901016e-06,13.0,-2.1,0.78163594,0.721,1.683,3.9239,3.261,4.0,0.552,0.591,0.472,nan,2
3.014795214506197e-06,13.0,-2.1,0.78168142,0.722,1.686,3.9195,3.241,4.0,0.534,0.577,0.446,nan,2
3.0281139690074133e-06,13.0,-2.1,0.78173101,0.722,1.689,3.9144,3.216,4.0,0.515,0.563,0.416,nan,2
2.946615875998128e-06,13.0,-2.1,0.78177691,0.722,1.693,3.9089,3.191,4.0,0.495,0.549,0.385,nan,2
2.9466158760122107e-06,13.0,-2.1,0.78182393,0.722,1.698,3.9029,3.162,4.0,0.474,0.535,0.351,nan,2
2.9015858012740282e-06,13.0,-2.1,0.78186983,0.722,1.702,3.8964,3.132,4.0,0.453,0.522,0.316,nan,2
1.7276327262674258e-06,13.0,-2.1,0.78191543,0.722,1.707,3.8895,3.099,4.0,0.433,0.511,0.279,nan,2
9.903445308635772e-07,13.0,-2.1,0.78192431,0.722,1.708,3.8882,3.093,4.0,0.429,0.509,0.272,nan,2
2.181104605589857e-06,13.0,-2.1,0.78194666,0.722,1.711,3.8848,3.077,4.0,0.421,0.506,0.255,nan,2
2.87875365071158e-06,13.0,-2.1,0.78199309,0.722,1.716,3.8777,3.043,4.0,0.403,0.499,0.219,nan,2
2.841017179638885e-06,13.0,-2.1,0.78203744,0.722,1.721,3.8703,3.009,4.0,0.387,0.493,0.183,nan,2
2.833089349572602e-06,13.0,-2.1,0.78208268,0.722,1.727,3.8624,2.971,4.0,0.371,0.489,0.147,nan,2
2.7972555577093362e-06,13.0,-2.1,0.78212678,0.722,1.733,3.8542,2.933,4.0,0.355,0.486,0.111,nan,2
2.8200877082788257e-06,13.0,-2.1,0.78217089,0.722,1.739,3.8461,2.894,4.0,0.341,0.484,0.076,nan,2
2.846725217274216e-06,13.0,-2.1,0.78221571,0.722,1.745,3.8376,2.854,4.0,0.326,0.482,0.041,nan,2
2.8276984251376693e-06,13.0,-2.1,0.78226066,0.722,1.752,3.8291,2.814,4.0,0.311,0.481,0.005,nan,2
2.8200877082788257e-06,13.0,-2.1,0.78230488,0.722,1.758,3.8211,2.775,4.0,0.297,0.48,-0.027,nan,2
2.916490121784276e-06,13.0,-2.1,0.78234959,0.722,1.765,3.8129,2.735,4.0,0.282,0.478,-0.062,nan,2
2.897463329647729e-06,13.0,-2.1,0.78239685,0.722,1.775,3.8035,2.688,4.0,0.264,0.477,-0.103,nan,2
2.5781303349034437e-06,13.0,-2.1,0.78244096,0.722,1.785,3.7947,2.643,4.0,0.244,0.472,-0.144,nan,2
1.9299509493536413e-06,13.0,-2.1,0.78247815,0.722,1.797,3.7856,2.594,4.0,0.22,0.464,-0.19,nan,2
1.2817715637967971e-06,13.0,-2.1,0.78250182,0.722,1.812,3.7769,2.544,4.0,0.188,0.447,-0.242,nan,2
8.466922502101167e-07,13.0,-2.1,0.78251857,0.722,1.825,3.7702,2.505,4.0,0.161,0.433,-0.284,nan,2
5.498742928349225e-07,13.0,-2.1,0.78252852,0.722,1.84,3.764,2.464,4.0,0.128,0.411,-0.332,nan,2
4.0273376695595917e-07,13.0,-2.1,0.78253591,0.722,1.852,3.7592,2.434,4.0,0.102,0.395,-0.368,nan,2
3.1203939108583985e-07,13.0,-2.1,0.78254122,0.722,1.867,3.7543,2.399,4.0,0.069,0.371,-0.412,nan,2
2.549590146691582e-07,13.0,-2.1,0.78254575,0.722,1.883,3.7494,2.363,4.0,0.033,0.344,-0.458,nan,2
1.8709678936852818e-07,13.0,-2.1,0.78254926,0.722,1.906,3.7435,2.317,4.0,-0.019,0.303,-0.523,nan,2
1.230399225008405e-07,13.0,-2.1,0.78255165,0.722,1.929,3.7382,2.272,4.0,-0.072,0.261,-0.588,nan,2
7.357026294300236e-08,13.0,-2.1,0.78255314,0.722,1.956,3.7332,2.226,4.0,-0.134,0.209,-0.661,nan,2
5.105522557391126e-08,13.0,-2.1,0.78255397,0.722,1.978,3.7298,2.189,7.0,-0.188,0.163,-0.722,nan,2
4.9152546357440047e-08,13.0,-2.1,0.78255475,0.722,2.01,3.7261,2.143,7.0,-0.263,0.096,-0.805,nan,2
4.9152546357440047e-08,13.0,-2.1,0.78255552,0.722,2.047,3.7224,2.092,7.0,-0.351,0.016,-0.901,nan,2
5.1055225580952593e-08,13.0,-2.1,0.7825563,0.722,2.084,3.7191,2.041,7.0,-0.442,-0.068,-1.0,nan,2
6.215418765121643e-08,13.0,-2.1,0.78255713,0.722,2.123,3.716,1.989,7.0,-0.535,-0.154,-1.1,nan,2
1.0591580958076494e-07,13.0,-2.1,0.78255826,0.722,2.157,3.7135,1.946,7.0,-0.617,-0.23,-1.188,nan,2
1.7948607250968465e-07,13.0,-2.1,0.78256047,0.722,2.155,3.7139,1.949,7.0,-0.612,-0.226,-1.182,nan,2
8.051504207115201e-07,13.0,-2.1,0.78256392,0.722,2.143,3.7147,1.965,7.0,-0.583,-0.199,-1.151,nan,2
1.1400219623598079e-06,13.0,-2.1,0.78258586,0.723,2.153,3.7135,1.95,7.0,-0.605,-0.218,-1.176,nan,2
1.098163019653772e-06,13.0,-2.1,0.78259987,0.723,2.186,3.7109,1.907,7.0,-0.685,-0.292,-1.262,nan,2
1.190760074733321e-06,13.0,-2.1,0.78262049,0.723,2.238,3.7073,1.84,7.0,-0.811,-0.409,-1.397,nan,2
1.0150793606424962e-06,13.0,-2.1,0.78263742,0.723,2.28,3.7046,1.787,7.0,-0.913,-0.503,-1.505,nan,2
9.01552834209929e-07,13.0,-2.1,0.7826525,0.723,2.322,3.7021,1.735,7.0,-1.013,-0.597,-1.611,nan,2
7.994423830621064e-07,13.0,-2.1,0.78266585,0.723,2.363,3.6996,1.684,7.0,-1.113,-0.691,-1.718,nan,2
7.068453279825573e-07,13.0,-2.1,0.78267771,0.723,2.405,3.6972,1.633,7.0,-1.213,-0.784,-1.823,nan,2
6.237616689712817e-07,13.0,-2.1,0.78268814,0.723,2.446,3.6948,1.582,7.0,-1.313,-0.877,-1.929,nan,2
5.612903681126258e-07,13.0,-2.1,0.78269738,0.723,2.487,3.6925,1.532,7.0,-1.41,-0.968,-2.032,nan,2
5.140405009716569e-07,13.0,-2.1,0.78270584,0.723,2.529,3.6902,1.481,7.0,-1.509,-1.061,-2.137,nan,2
4.744013506824902e-07,13.0,-2.1,0.78271359,0.723,2.569,3.6879,1.431,7.0,-1.606,-1.151,-2.24,nan,2
4.423729172451258e-07,13.0,-2.1,0.7827208,0.723,2.61,3.6855,1.381,7.0,-1.704,-1.241,-2.344,nan,2
4.179552006595635e-07,13.0,-2.1,0.78272754,0.723,2.651,3.6832,1.331,7.0,-1.801,-1.329,-2.45,nan,2
4.00831087739488e-07,13.0,-2.1,0.78273398,0.723,2.692,3.6809,1.281,7.0,-1.899,-1.416,-2.555,nan,2
3.8180429560294114e-07,13.0,-2.1,0.78274018,0.723,2.733,3.6786,1.231,7.0,-1.995,-1.501,-2.661,nan,2
3.5136142817460847e-07,13.0,-2.1,0.78274602,0.723,2.774,3.6762,1.18,7.0,-2.093,-1.586,-2.768,nan,2
3.003062026006972e-07,13.0,-2.1,0.78275126,0.723,2.817,3.6738,1.128,7.0,-2.191,-1.671,-2.877,nan,2
2.4956809023422535e-07,13.0,-2.1,0.78275549,0.723,2.858,3.6714,1.077,7.0,-2.286,-1.751,-2.983,nan,2
2.137342983639184e-07,13.0,-2.1,0.78275913,0.723,2.898,3.669,1.026,7.0,-2.38,-1.83,-3.088,nan,2
1.9851286466031407e-07,13.0,-2.1,0.78276223,0.723,2.937,3.6667,0.979,7.0,-2.466,-1.9,-3.186,nan,2
1.851941101590983e-07,13.0,-2.1,0.78276539,0.723,2.977,3.6642,0.929,7.0,-2.556,-1.971,-3.289,nan,2
1.7377803487435368e-07,13.0,-2.1,0.78276807,0.723,3.014,3.6619,0.883,7.0,-2.638,-2.034,-3.384,nan,2
9.449973428897901e-08,13.0,-2.1,0.78277087,0.723,3.056,3.6594,0.83,7.0,-2.729,-2.102,-3.491,nan,2
